from,from_label,to,to_label
"initial access vectors","Hazard","initial access vectors::phishing and business email compromise against government email accounts and elected officials","Subcategory"
"initial access vectors","Hazard","initial access vectors::stolen valid credentials and weak or absent mfa on remote access and privileged accounts","Subcategory"
"initial access vectors","Hazard","initial access vectors::compromise via managed service providers msps and shared statewide county it systems that serve many agencies at once","Subcategory"
"initial access vectors","Hazard","initial access vectors::third party software supply chain compromise eg mass exploited file transfer and remote management tools","Subcategory"
"extortion tactics","Hazard","extortion tactics::encryption of servers endpoints halting citizen facing and back office services double extortion base case","Subcategory"
"extortion tactics","Hazard","extortion tactics::data exfiltration public leak site posting when governments refuse to pay eg rhysida dumping 600gb from the british library interlock posting 43gb from st paul play leaking oakland data","Subcategory"
"extortion tactics","Hazard","extortion tactics::publication auctioning of citizen pii employee hr payroll files and law enforcement records to shame and pressure","Subcategory"
"extortion tactics","Hazard","extortion tactics::direct harassment notification of affected citizens and media to amplify political pressure on officials","Subcategory"
"extortion tactics","Hazard","extortion tactics::framing attacks as acts of terrorism national security events costa rica to maximize coercion","Subcategory"
"extortion tactics","Hazard","extortion tactics::ddos and repeat attack threats layered on top of encryption triple extortion","Subcategory"
"service disruption availability risk mission critical public services","Hazard","service disruption availability risk mission critical public services::911 emergency dispatch and first responder cad systems impacted in dallas","Subcategory"
"service disruption availability risk mission critical public services","Hazard","service disruption availability risk mission critical public services::tax revenue customs and treasury collection systems costa rica hacienda baltimore property transfers","Subcategory"
"service disruption availability risk mission critical public services","Hazard","service disruption availability risk mission critical public services::benefits social security and public assistance payment systems costa rican ccss social security fund","Subcategory"
"service disruption availability risk mission critical public services","Hazard","service disruption availability risk mission critical public services::courts permitting licensing vital records and land property registries","Subcategory"
"service disruption availability risk mission critical public services","Hazard","service disruption availability risk mission critical public services::public utilities billing water electricity administrative systems and municipal payment portals","Subcategory"
"service disruption availability risk mission critical public services","Hazard","service disruption availability risk mission critical public services::prolonged recovery windows months driven by legacy systems and limited in house restoration capacity","Subcategory"
"ot critical infrastructure adjacency","Hazard","ot critical infrastructure adjacency::municipal water and wastewater scada ot overseen by public works departments","Subcategory"
"ot critical infrastructure adjacency","Hazard","ot critical infrastructure adjacency::traffic management transit and public lighting control systems","Subcategory"
"ot critical infrastructure adjacency","Hazard","ot critical infrastructure adjacency::public utility electric water operational systems run by state municipal authorities","Subcategory"
"ot critical infrastructure adjacency","Hazard","ot critical infrastructure adjacency::emergency communications and radio infrastructure","Subcategory"
"ot critical infrastructure adjacency","Hazard","ot critical infrastructure adjacency::it ot flat network convergence in small municipalities lacking segmentation","Subcategory"
"third party supply chain and aggregation risk","Hazard","third party supply chain and aggregation risk::managed service providers msps and it contractors serving multiple municipalities simultaneously","Subcategory"
"third party supply chain and aggregation risk","Hazard","third party supply chain and aggregation risk::shared statewide platforms county data centers and regional cooperatives single point of failure for many agencies","Subcategory"
"third party supply chain and aggregation risk","Hazard","third party supply chain and aggregation risk::saas cloud vendors holding benefits tax and records data on behalf of agencies","Subcategory"
"third party supply chain and aggregation risk","Hazard","third party supply chain and aggregation risk::file transfer and remote management software mass exploitation events hitting many governments at once","Subcategory"
"third party supply chain and aggregation risk","Hazard","third party supply chain and aggregation risk::election system and voter registration vendor exposure integrity and confidence risk","Subcategory"
"insider and workforce risk","Hazard","insider and workforce risk::negligent insiders credential reuse susceptibility to phishing workaround shadow it during outages","Subcategory"
"insider and workforce risk","Hazard","insider and workforce risk::malicious disgruntled insiders and access broker recruitment costa rica alleged in country facilitators","Subcategory"
"insider and workforce risk","Hazard","insider and workforce risk::weak privileged access governance and over provisioned admin accounts","Subcategory"
"insider and workforce risk","Hazard","insider and workforce risk::elected official and executive account targeting high value low training","Subcategory"
"regulatory legal and political exposure","Hazard","regulatory legal and political exposure::breach notification and data protection obligations state breach laws gdpr uk gdpr for foreign governments sector rules","Subcategory"
"regulatory legal and political exposure","Hazard","regulatory legal and political exposure::class action litigation by affected citizens and employees over exposed pii","Subcategory"
"regulatory legal and political exposure","Hazard","regulatory legal and political exposure::public records foia scrutiny legislative inquiries and audits of the response","Subcategory"
"regulatory legal and political exposure","Hazard","regulatory legal and political exposure::ofac sanctions risk when a ransom would flow to a sanctioned group constrains payment even if desired","Subcategory"
"regulatory legal and political exposure","Hazard","regulatory legal and political exposure::political and electoral fallout loss of public trust and pressure on officials to restore service fast","Subcategory"
"regulatory legal and political exposure","Hazard","regulatory legal and political exposure::national security escalation for attacks on central government institutions","Subcategory"
"threat actor landscape","Hazard","threat actor landscape::financially motivated raas crews prominent against government royal rhysida play lockbit blackcat alphv medusa interlock conti defunct","Subcategory"
"threat actor landscape","Hazard","threat actor landscape::state nexus apt actors where extortion overlaps with espionage verizon 2025 espionage breaches up 163 28 also financially motivated","Subcategory"
"threat actor landscape","Hazard","threat actor landscape::nation linked operators iranian samsam actors indicted for atlanta pro russian conti against costa rica","Subcategory"
"threat actor landscape","Hazard","threat actor landscape::initial access brokers selling footholds into government networks","Subcategory"
"citizen and employee data assets","Exposure","citizen and employee data assets::citizen pii names ssns national ids addresses dates of birth","Subcategory"
"citizen and employee data assets","Exposure","citizen and employee data assets::employee hr and payroll data including retirees and dependents dallas 27000 notified columbus 500000 files","Subcategory"
"citizen and employee data assets","Exposure","citizen and employee data assets::tax financial and benefits records held by revenue and social services agencies","Subcategory"
"citizen and employee data assets","Exposure","citizen and employee data assets::health phi held by public health medicaid and social services departments","Subcategory"
"citizen and employee data assets","Exposure","citizen and employee data assets::law enforcement records case files and investigative data","Subcategory"
"citizen and employee data assets","Exposure","citizen and employee data assets::vital records birth death marriage land property registries and court records","Subcategory"
"citizen and employee data assets","Exposure","citizen and employee data assets::library patron and crm databases british library 500000 files incl user and staff data","Subcategory"
"core it and enterprise systems","Exposure","core it and enterprise systems::active directory identity and access management prime ransomware target for domain wide encryption","Subcategory"
"core it and enterprise systems","Exposure","core it and enterprise systems::email and collaboration platforms baltimore staff forced to gmail workarounds","Subcategory"
"core it and enterprise systems","Exposure","core it and enterprise systems::erp finance procurement and payroll systems","Subcategory"
"core it and enterprise systems","Exposure","core it and enterprise systems::file servers document management and records systems","Subcategory"
"core it and enterprise systems","Exposure","core it and enterprise systems::endpoints and laptops sophos 56 of government machines impacted on average per attack","Subcategory"
"core it and enterprise systems","Exposure","core it and enterprise systems::backup and disaster recovery infrastructure targeted to prevent restoration","Subcategory"
"citizen facing service platforms","Exposure","citizen facing service platforms::online payment portals and municipal e services st paul baltimore","Subcategory"
"citizen facing service platforms","Exposure","citizen facing service platforms::permitting licensing and business registration systems","Subcategory"
"citizen facing service platforms","Exposure","citizen facing service platforms::tax revenue and customs collection systems costa rica baltimore","Subcategory"
"citizen facing service platforms","Exposure","citizen facing service platforms::benefits social security and public assistance disbursement systems","Subcategory"
"citizen facing service platforms","Exposure","citizen facing service platforms::court e filing and case management systems","Subcategory"
"citizen facing service platforms","Exposure","citizen facing service platforms::public wi fi and website portal infrastructure british library st paul","Subcategory"
"public safety and emergency systems","Exposure","public safety and emergency systems::911 emergency dispatch and computer aided dispatch cad dallas","Subcategory"
"public safety and emergency systems","Exposure","public safety and emergency systems::first responder and police fire records and communications","Subcategory"
"public safety and emergency systems","Exposure","public safety and emergency systems::emergency notification and alerting systems","Subcategory"
"public safety and emergency systems","Exposure","public safety and emergency systems::jail detention and body camera evidence management systems","Subcategory"
"operational technology and municipal infrastructure","Exposure","operational technology and municipal infrastructure::water wastewater scada and public works ot","Subcategory"
"operational technology and municipal infrastructure","Exposure","operational technology and municipal infrastructure::traffic transit and street lighting control systems","Subcategory"
"operational technology and municipal infrastructure","Exposure","operational technology and municipal infrastructure::municipal utility electric water operational systems","Subcategory"
"operational technology and municipal infrastructure","Exposure","operational technology and municipal infrastructure::building management and physical access control systems","Subcategory"
"third party and shared service dependencies","Exposure","third party and shared service dependencies::msps it contractors and outsourced help desk network providers","Subcategory"
"third party and shared service dependencies","Exposure","third party and shared service dependencies::shared statewide county data centers and regional service cooperatives","Subcategory"
"third party and shared service dependencies","Exposure","third party and shared service dependencies::cloud saas vendors for benefits tax hr and records processing","Subcategory"
"third party and shared service dependencies","Exposure","third party and shared service dependencies::file transfer and remote management software moveit style mass exploit exposure","Subcategory"
"third party and shared service dependencies","Exposure","third party and shared service dependencies::election and voter registration technology vendors","Subcategory"
"third party and shared service dependencies","Exposure","third party and shared service dependencies::payment processors and identity verification providers","Subcategory"
"initial access vectors","Hazard","initial access vectors::help desk service desk vishing and impersonation scattered spider style","Subcategory"
"initial access vectors","Hazard","initial access vectors::third party it vendor or identity provider okta sso compromise","Subcategory"
"initial access vectors","Hazard","initial access vectors::exploited public facing vulnerabilities vpn web app edge devices","Subcategory"
"initial access vectors","Hazard","initial access vectors::saas oauth and connected app abuse eg fake salesforce data loader","Subcategory"
"initial access vectors","Hazard","initial access vectors::phishing credential theft against store warehouse or corporate staff","Subcategory"
"initial access vectors","Hazard","initial access vectors::compromised franchise or dealer network credentials","Subcategory"
"extortion tactics","Hazard","extortion tactics::traditional encryption of erp pos inventory systems operational shutdown","Subcategory"
"extortion tactics","Hazard","extortion tactics::extortion only data exfiltration with no encryption fastest growing tactic","Subcategory"
"extortion tactics","Hazard","extortion tactics::double extortion encrypt threaten to leak","Subcategory"
"extortion tactics","Hazard","extortion tactics::direct executive leadership harassment calls teams messages emails to c suite","Subcategory"
"extortion tactics","Hazard","extortion tactics::deadline based public leak site threats naming victims before payment","Subcategory"
"extortion tactics","Hazard","extortion tactics::threats against downstream customers members directly name and shame of loyalty program members","Subcategory"
"operational and store network disruption","Hazard","operational and store network disruption::store wide or chain wide pos outages halting sales","Subcategory"
"operational and store network disruption","Hazard","operational and store network disruption::automated ordering replenishment failure forcing manual paper processes","Subcategory"
"operational and store network disruption","Hazard","operational and store network disruption::e commerce website downtime and lost online revenue","Subcategory"
"operational and store network disruption","Hazard","operational and store network disruption::warehouse and logistics disruption causing stockouts","Subcategory"
"operational and store network disruption","Hazard","operational and store network disruption::shared platform outages cascading across many independent locations franchise dealer model","Subcategory"
"third party and supply chain risk","Hazard","third party and supply chain risk::compromise of shared saas dms crm platforms serving many retailers at once","Subcategory"
"third party and supply chain risk","Hazard","third party and supply chain risk::it help desk outsourced support vendor compromise","Subcategory"
"third party and supply chain risk","Hazard","third party and supply chain risk::payment processor or gateway compromise","Subcategory"
"third party and supply chain risk","Hazard","third party and supply chain risk::franchise multi brand holding company shared infrastructure","Subcategory"
"third party and supply chain risk","Hazard","third party and supply chain risk::fourth party risk from vendors own vendors","Subcategory"
"insider and workforce risk","Hazard","insider and workforce risk::under resourced in house security teams relative to store location count","Subcategory"
"insider and workforce risk","Hazard","insider and workforce risk::susceptibility of frontline call center help desk staff to social engineering","Subcategory"
"insider and workforce risk","Hazard","insider and workforce risk::high employee turnover complicating access management and training","Subcategory"
"insider and workforce risk","Hazard","insider and workforce risk::malicious or negligent insider access at franchise third party locations","Subcategory"
"regulatory legal and disclosure exposure","Hazard","regulatory legal and disclosure exposure::pci dss liability for payment card data exposure","Subcategory"
"regulatory legal and disclosure exposure","Hazard","regulatory legal and disclosure exposure::state federal breach notification requirements and uk eu gdpr for multinational retailers","Subcategory"
"regulatory legal and disclosure exposure","Hazard","regulatory legal and disclosure exposure::securities disclosure obligations for public companies sec 8 k equivalent uk other filings","Subcategory"
"regulatory legal and disclosure exposure","Hazard","regulatory legal and disclosure exposure::class action and consumer litigation exposure over pii loyalty data theft","Subcategory"
"regulatory legal and disclosure exposure","Hazard","regulatory legal and disclosure exposure::regulatory scrutiny of ransom payments ofac type sanctions risk on payment recipients","Subcategory"
"reputational and customer trust risk","Hazard","reputational and customer trust risk::customer churn and reduced footfall online conversion post incident","Subcategory"
"reputational and customer trust risk","Hazard","reputational and customer trust risk::stock price market capitalization impact for public companies","Subcategory"
"reputational and customer trust risk","Hazard","reputational and customer trust risk::loyalty program member attrition after data theft disclosure","Subcategory"
"reputational and customer trust risk","Hazard","reputational and customer trust risk::franchise brand license reputational spillover across independently owned locations","Subcategory"
"point of sale pos and payment systems","Exposure","point of sale pos and payment systems::in store pos terminals and card readers","Subcategory"
"point of sale pos and payment systems","Exposure","point of sale pos and payment systems::payment gateway processor integrations","Subcategory"
"point of sale pos and payment systems","Exposure","point of sale pos and payment systems::e commerce checkout and shopping cart platforms","Subcategory"
"point of sale pos and payment systems","Exposure","point of sale pos and payment systems::tokenization pci cardholder data environments","Subcategory"
"point of sale pos and payment systems","Exposure","point of sale pos and payment systems::gift card and loyalty point redemption systems","Subcategory"
"customer data and crm loyalty platforms","Exposure","customer data and crm loyalty platforms::loyalty membership program databases names dob contact info","Subcategory"
"customer data and crm loyalty platforms","Exposure","customer data and crm loyalty platforms::crm saas platforms eg salesforce instances connected apps oauth grants","Subcategory"
"customer data and crm loyalty platforms","Exposure","customer data and crm loyalty platforms::marketing and email sms platforms","Subcategory"
"customer data and crm loyalty platforms","Exposure","customer data and crm loyalty platforms::customer service and call center ticketing systems","Subcategory"
"customer data and crm loyalty platforms","Exposure","customer data and crm loyalty platforms::website account credentials and stored preferences","Subcategory"
"supply chain inventory and store operations systems","Exposure","supply chain inventory and store operations systems::erp enterprise resource planning platforms","Subcategory"
"supply chain inventory and store operations systems","Exposure","supply chain inventory and store operations systems::warehouse management and logistics routing systems","Subcategory"
"supply chain inventory and store operations systems","Exposure","supply chain inventory and store operations systems::automated stock replenishment and ordering systems","Subcategory"
"supply chain inventory and store operations systems","Exposure","supply chain inventory and store operations systems::store network and in store it infrastructure self checkout digital signage","Subcategory"
"supply chain inventory and store operations systems","Exposure","supply chain inventory and store operations systems::click and collect omnichannel fulfillment systems","Subcategory"
"third party franchise and vendor dealer networks","Exposure","third party franchise and vendor dealer networks::shared saas dealer management system providers eg dms platforms for auto dealers","Subcategory"
"third party franchise and vendor dealer networks","Exposure","third party franchise and vendor dealer networks::franchise and multi location operator networks","Subcategory"
"third party franchise and vendor dealer networks","Exposure","third party franchise and vendor dealer networks::outsourced third party it help desks and identity providers okta and similar","Subcategory"
"third party franchise and vendor dealer networks","Exposure","third party franchise and vendor dealer networks::payment processors and financial intermediaries","Subcategory"
"third party franchise and vendor dealer networks","Exposure","third party franchise and vendor dealer networks::marketing loyalty and analytics vendors with data sharing access","Subcategory"
"employee and hr data","Exposure","employee and hr data::social security numbers and government id scans","Subcategory"
"employee and hr data","Exposure","employee and hr data::payroll and w 2 tax records","Subcategory"
"employee and hr data","Exposure","employee and hr data::benefits and background check data","Subcategory"
"employee and hr data","Exposure","employee and hr data::time and attendance scheduling system data","Subcategory"
"physical and building adjacent operational technology","Exposure","physical and building adjacent operational technology::refrigeration hvac and building management systems grocery food service","Subcategory"
"physical and building adjacent operational technology","Exposure","physical and building adjacent operational technology::digital key access card systems hospitality casino","Subcategory"
"physical and building adjacent operational technology","Exposure","physical and building adjacent operational technology::warehouse robotics and automated fulfillment hardware","Subcategory"
"physical and building adjacent operational technology","Exposure","physical and building adjacent operational technology::fitness wellness facility access and scheduling systems","Subcategory"
"brand product and intellectual property data","Exposure","brand product and intellectual property data::unreleased product designs and merchandising plans","Subcategory"
"brand product and intellectual property data","Exposure","brand product and intellectual property data::pricing and promotional strategy documents","Subcategory"
"brand product and intellectual property data","Exposure","brand product and intellectual property data::supplier vendor contracts and cost data","Subcategory"
"brand product and intellectual property data","Exposure","brand product and intellectual property data::brand and marketing creative assets","Subcategory"
"initial access vectors","Hazard","initial access vectors::infostealer harvested employee admin credentials wow arkana orange spain ripe account takeover","Subcategory"
"initial access vectors","Hazard","initial access vectors::exploitation of internet facing edge devices vpns and collaboration platforms colt orange sharepoint cve 2025 53770 dbir notes 8x rise in edge vpn exploitation only 54 patched","Subcategory"
"initial access vectors","Hazard","initial access vectors::phishing and social engineering leading to hijacked domain admin accounts telecom argentina revil","Subcategory"
"initial access vectors","Hazard","initial access vectors::compromised third party vendor or subcontractor credentials bell technical solutions hive","Subcategory"
"initial access vectors","Hazard","initial access vectors::rapid weaponization of zero day critical vulnerabilities in internet facing network equipment cyble finding","Subcategory"
"initial access vectors","Hazard","initial access vectors::stolen or weak administrative credentials tstt ransomexx","Subcategory"
"extortion tactics","Hazard","extortion tactics::double extortion encryption plus data exfiltration ransomexx tstt yanluowang cincinnati bell","Subcategory"
"extortion tactics","Hazard","extortion tactics::pure data leak pay or leak extortion with no encryption arkana wow shinyhunters american tower shinyhunters charter","Subcategory"
"extortion tactics","Hazard","extortion tactics::public shaming wall of shame and doxxing tactics arkana securitys stated model","Subcategory"
"extortion tactics","Hazard","extortion tactics::proof of hack demonstration videos and backend access showcases arkana wow","Subcategory"
"extortion tactics","Hazard","extortion tactics::reupload re extortion of previously leaked data by a different or same group sk telecom data reuploaded listing","Subcategory"
"extortion tactics","Hazard","extortion tactics::deadline driven negotiation windows escalating ransom demands over time telecom argentinas 75m to 15m escalation","Subcategory"
"core network availability disruption ot equivalent risk","Hazard","core network availability disruption ot equivalent risk::voice sms data network outages from ransomware or intrusion cellcoms week long voice sms blackout","Subcategory"
"core network availability disruption ot equivalent risk","Hazard","core network availability disruption ot equivalent risk::bgp hijacking routing manipulation causing internet outages orange spain","Subcategory"
"core network availability disruption ot equivalent risk","Hazard","core network availability disruption ot equivalent risk::sabotage style attacks without malware causing multi day national outages vodafone portugal 47m mobile 1m fixed customers affected","Subcategory"
"core network availability disruption ot equivalent risk","Hazard","core network availability disruption ot equivalent risk::customer portal and oss bss downtime cascading into business customer disruption colts multi month portal outage","Subcategory"
"core network availability disruption ot equivalent risk","Hazard","core network availability disruption ot equivalent risk::emergency services 911 e911 disruption risk given telecoms critical infrastructure designation","Subcategory"
"third party and supply chain risk","Hazard","third party and supply chain risk::compromise via subcontracted field service technical solutions providers","Subcategory"
"third party and supply chain risk","Hazard","third party and supply chain risk::compromise of shared backend saas platforms used across the operators business appiancloud symphonica style","Subcategory"
"third party and supply chain risk","Hazard","third party and supply chain risk::mvno reseller relationship exposure","Subcategory"
"third party and supply chain risk","Hazard","third party and supply chain risk::industry body association compromise with cross member blast radius gsma qilin","Subcategory"
"third party and supply chain risk","Hazard","third party and supply chain risk::downstream exposure of other carriers data held incidentally american towers records referencing t mobile verizon dhs","Subcategory"
"insider and credential based risk","Hazard","insider and credential based risk::single employee infostealer infection cascading to full backend compromise wow","Subcategory"
"insider and credential based risk","Hazard","insider and credential based risk::reused weak passwords on high privilege admin or registry accounts orange spain ripe account","Subcategory"
"insider and credential based risk","Hazard","insider and credential based risk::sim swap enabling data theft usim keys imsi creating downstream account takeover risk for subscribers sk telecom","Subcategory"
"insider and credential based risk","Hazard","insider and credential based risk::insider facilitated or insider adjacent credential sale enabling initial access","Subcategory"
"regulatory and legal exposure","Hazard","regulatory and legal exposure::data protection regulator fines sk telecoms 972m pipc fine cosmote otes combined 925m greek dpa fines for a related breach","Subcategory"
"regulatory and legal exposure","Hazard","regulatory and legal exposure::mandatory consumer compensation schemes sk telecoms per subscriber payout order","Subcategory"
"regulatory and legal exposure","Hazard","regulatory and legal exposure::breach notification law gaps delays in some jurisdictions trinidad and tobagos lack of mandatory notification law","Subcategory"
"regulatory and legal exposure","Hazard","regulatory and legal exposure::securities disclosure obligations for public telecom operators wideopenwest 8 k materiality determination","Subcategory"
"regulatory and legal exposure","Hazard","regulatory and legal exposure::executive leadership accountability actions tstt ceos dismissal post breach","Subcategory"
"regulatory and legal exposure","Hazard","regulatory and legal exposure::national security and critical infrastructure regulatory scrutiny given telecoms designation in most jurisdictions","Subcategory"
"core network and signaling systems","Exposure","core network and signaling systems::home subscriber server hss hlr subscriber databases eg sk telecom","Subcategory"
"core network and signaling systems","Exposure","core network and signaling systems::usim sim authentication keys and imsi imei identifiers","Subcategory"
"core network and signaling systems","Exposure","core network and signaling systems::bss oss billing and operations support systems","Subcategory"
"core network and signaling systems","Exposure","core network and signaling systems::bgp ripe routing account credentials and dns infrastructure orange spain style hijack risk","Subcategory"
"core network and signaling systems","Exposure","core network and signaling systems::ss7 signaling systems","Subcategory"
"core network and signaling systems","Exposure","core network and signaling systems::5g core network functions and voice sms switching platforms cellcom style voice network compromise","Subcategory"
"core network and signaling systems","Exposure","core network and signaling systems::e911 emergency call routing systems","Subcategory"
"subscriber and customer pii","Exposure","subscriber and customer pii::names addresses dates of birth national id passport drivers license scans","Subcategory"
"subscriber and customer pii","Exposure","subscriber and customer pii::call detail records cdrs who called whom when duration cell tower location metadata","Subcategory"
"subscriber and customer pii","Exposure","subscriber and customer pii::billing payment card and bank account data","Subcategory"
"subscriber and customer pii","Exposure","subscriber and customer pii::login credentials security questions and account history wow style","Subcategory"
"subscriber and customer pii","Exposure","subscriber and customer pii::device handset data and device financing records","Subcategory"
"enterprise backend it and saas platforms","Exposure","enterprise backend it and saas platforms::crm and customer support ticketing portals colt online style customer portals","Subcategory"
"enterprise backend it and saas platforms","Exposure","enterprise backend it and saas platforms::third party saas backend platforms integrated into telecom operations eg appiancloud symphonica","Subcategory"
"enterprise backend it and saas platforms","Exposure","enterprise backend it and saas platforms::vpn remote access and sharepoint collaboration infrastructure cve 2025 53770 style exploitation","Subcategory"
"enterprise backend it and saas platforms","Exposure","enterprise backend it and saas platforms::employee hr payroll and executive personal data","Subcategory"
"enterprise backend it and saas platforms","Exposure","enterprise backend it and saas platforms::internal source code gitlab ci cd repositories and database dumps","Subcategory"
"physical and field infrastructure","Exposure","physical and field infrastructure::cell tower compounds and physical access gate codes american tower incident","Subcategory"
"physical and field infrastructure","Exposure","physical and field infrastructure::colocation and data center facility access systems","Subcategory"
"physical and field infrastructure","Exposure","physical and field infrastructure::field service technician and subcontractor credentials networks bell technical solutions style","Subcategory"
"physical and field infrastructure","Exposure","physical and field infrastructure::tower asset gps location data","Subcategory"
"third party partner and downstream data","Exposure","third party partner and downstream data::mvno mobile virtual network operator and reseller partner data","Subcategory"
"third party partner and downstream data","Exposure","third party partner and downstream data::interconnect roaming carrier data and industry association data eg gsma","Subcategory"
"third party partner and downstream data","Exposure","third party partner and downstream data::data belonging to enterprise customers hosted routed or processed by the telecom managed services hosting colocation","Subcategory"
"third party partner and downstream data","Exposure","third party partner and downstream data::references to other companies infrastructure held incidentally eg tower records referencing other carriers equipment","Subcategory"
"regulatory lawful intercept and critical infrastructure systems","Exposure","regulatory lawful intercept and critical infrastructure systems::lawful intercept and law enforcement request handling systems","Subcategory"
"regulatory lawful intercept and critical infrastructure systems","Exposure","regulatory lawful intercept and critical infrastructure systems::critical infrastructure national security designated network segments","Subcategory"
"regulatory lawful intercept and critical infrastructure systems","Exposure","regulatory lawful intercept and critical infrastructure systems::breach notification and regulatory reporting systems subject to gdpr pipc fcc ofcom etc","Subcategory"
"initial access vectors","Hazard","initial access vectors::weak brute forced credentials and absent mfa on remote access or vpn accounts eg knp logistics akira single weak password no mfa","Subcategory"
"initial access vectors","Hazard","initial access vectors::exploited public facing vulnerabilities in logistics erp software and edge devices","Subcategory"
"initial access vectors","Hazard","initial access vectors::phishing and stolen credential campaigns targeting dispatch billing and operations staff","Subcategory"
"initial access vectors","Hazard","initial access vectors::compromise of a shared upstream software vendor whose platform many carriers depend on supply chain trojan eg notpetyas spread via medoc","Subcategory"
"initial access vectors","Hazard","initial access vectors::legacy or unpatched ot ics components in port terminal and warehouse automation systems with long refresh cycles","Subcategory"
"extortion tactics","Hazard","extortion tactics::traditional file system encryption halting dispatch billing and tracking operations","Subcategory"
"extortion tactics","Hazard","extortion tactics::double extortion data theft plus threatened leak nefilim toll group lockbit estes","Subcategory"
"extortion tactics","Hazard","extortion tactics::extortion only attacks with no encryption payload relying purely on stolen shipment customer financial data a rising share industry wide per sophos 2025","Subcategory"
"extortion tactics","Hazard","extortion tactics::harassment of customers partners or drivers via leaked contact data to pressure payment","Subcategory"
"extortion tactics","Hazard","extortion tactics::wiper malware disguised as ransomware for disruption rather than profit notpetya maersk","Subcategory"
"ot vs it risk","Hazard","ot vs it risk::port terminal operating systems and crane gate automation as single points of failure nagoya port","Subcategory"
"ot vs it risk","Hazard","ot vs it risk::fleet telematics eld systems whose compromise removes real time visibility and regulatory compliance capability orbcomm","Subcategory"
"ot vs it risk","Hazard","ot vs it risk::warehouse robotics conveyor and sortation system control networks","Subcategory"
"ot vs it risk","Hazard","ot vs it risk::it ot network convergence enabling lateral movement from a compromised office network into operational control systems","Subcategory"
"ot vs it risk","Hazard","ot vs it risk::safety and regulatory fallback processes eg manual paper logging that partially mitigate but dont eliminate business impact during ot outages","Subcategory"
"third party and supply chain risk","Hazard","third party and supply chain risk::concentration risk in dominant eld telematics or tms wms software vendors serving many carriers simultaneously","Subcategory"
"third party and supply chain risk","Hazard","third party and supply chain risk::cascading customer service disruption when a shared customer portal or booking platform goes down","Subcategory"
"third party and supply chain risk","Hazard","third party and supply chain risk::cross organizational data exposure when edi partner data feeds are compromised","Subcategory"
"third party and supply chain risk","Hazard","third party and supply chain risk::regulatory compliance cascade eg fmcsa having to issue nationwide eld enforcement waivers after a single vendors outage","Subcategory"
"insider and workforce risk","Hazard","insider and workforce risk::credential reuse weak passwords among widely distributed field and warehouse staff","Subcategory"
"insider and workforce risk","Hazard","insider and workforce risk::high employee contractor turnover complicating access deprovisioning","Subcategory"
"insider and workforce risk","Hazard","insider and workforce risk::limited security awareness training budgets relative to operational safety training priorities","Subcategory"
"insider and workforce risk","Hazard","insider and workforce risk::malicious or coerced insiders with access to dispatch or customs clearance systems","Subcategory"
"regulatory and financial exposure","Hazard","regulatory and financial exposure::critical infrastructure sector status triggering mandatory incident reporting eg cisa tsa requirements in the us","Subcategory"
"regulatory and financial exposure","Hazard","regulatory and financial exposure::state federal breach notification laws when driver employee or customer pii is exposed estes express lines 21184 individuals maine ag filing","Subcategory"
"regulatory and financial exposure","Hazard","regulatory and financial exposure::class action litigation risk following notification delays or inadequate security practices","Subcategory"
"regulatory and financial exposure","Hazard","regulatory and financial exposure::sec disclosure obligations for material incidents at public logistics companies expeditors international 8 k 10 k","Subcategory"
"regulatory and financial exposure","Hazard","regulatory and financial exposure::thin operating margins meaning even moderate incident costs or demurrage detention penalties can threaten solvency knp logistics collapse","Subcategory"
"regulatory and financial exposure","Hazard","regulatory and financial exposure::sector specific safety regulator waivers interventions fmcsa eld enforcement relief after the orbcomm outage","Subcategory"
"fleet freight and operational technology systems","Exposure","fleet freight and operational technology systems::electronic logging devices eld and telematics fleet tracking platforms eg orbcomm fleetmanager samsara omnitracs","Subcategory"
"fleet freight and operational technology systems","Exposure","fleet freight and operational technology systems::transportation management systems tms and warehouse management systems wms","Subcategory"
"fleet freight and operational technology systems","Exposure","fleet freight and operational technology systems::port terminal operating systems tos crane and gate automation control systems and container yard management platforms eg nagoya ports nuts","Subcategory"
"fleet freight and operational technology systems","Exposure","fleet freight and operational technology systems::dispatch routing and load planning software","Subcategory"
"fleet freight and operational technology systems","Exposure","fleet freight and operational technology systems::fuel management weigh station and vehicle maintenance scheduling systems","Subcategory"
"fleet freight and operational technology systems","Exposure","fleet freight and operational technology systems::warehouse automation conveyor sortation controllers and robotics iot sensors on the ot side of distribution centers","Subcategory"
"customer shipment and financial data","Exposure","customer shipment and financial data::bill of lading manifest and customs trade compliance data hs codes import export declarations","Subcategory"
"customer shipment and financial data","Exposure","customer shipment and financial data::edi electronic data interchange transaction streams with shippers carriers and customs brokers","Subcategory"
"customer shipment and financial data","Exposure","customer shipment and financial data::freight billing invoicing and payment ap ar financial data","Subcategory"
"customer shipment and financial data","Exposure","customer shipment and financial data::customer shipment and pricing contract data competitively sensitive","Subcategory"
"customer shipment and financial data","Exposure","customer shipment and financial data::employee driver and job applicant pii names ssns drivers license cdl numbers as seen in the estes express lines breach","Subcategory"
"third party and supply chain dependencies","Exposure","third party and supply chain dependencies::eld telematics hardware and software vendors single vendor outages cascade across many downstream carriers as in the orbcomm incident","Subcategory"
